width,height,ratio,area,class
tensor(37.5000),tensor(132.5000),tensor(0.2830),tensor(4968.7500),0
tensor(93.7500),tensor(101.2500),tensor(0.9259),tensor(9492.1875),0
tensor(70.),tensor(157.5000),tensor(0.4444),tensor(11025.),0
tensor(118.7500),tensor(471.2500),tensor(0.2520),tensor(55960.9375),0
tensor(148.7500),tensor(365.),tensor(0.4075),tensor(54293.7500),0
tensor(56.2500),tensor(153.7500),tensor(0.3659),tensor(8648.4375),0
tensor(140.),tensor(536.2500),tensor(0.2611),tensor(75075.),0
tensor(46.2500),tensor(245.),tensor(0.1888),tensor(11331.2500),0
tensor(222.5000),tensor(18.7500),tensor(11.8667),tensor(4171.8750),1
tensor(100.),tensor(22.5000),tensor(4.4444),tensor(2250.),1
tensor(296.2500),tensor(637.5000),tensor(0.4647),tensor(188859.3750),2
tensor(461.2500),tensor(100.),tensor(4.6125),tensor(46125.),1
tensor(10.),tensor(85.),tensor(0.1176),tensor(850.),0
tensor(638.7500),tensor(70.),tensor(9.1250),tensor(44712.5000),1
tensor(158.7500),tensor(346.2500),tensor(0.4585),tensor(54967.1875),0
tensor(138.7500),tensor(428.7500),tensor(0.3236),tensor(59489.0625),0
tensor(28.7500),tensor(106.2500),tensor(0.2706),tensor(3054.6875),0
tensor(37.5000),tensor(108.7500),tensor(0.3448),tensor(4078.1250),0
tensor(42.5000),tensor(278.7500),tensor(0.1525),tensor(11846.8750),0
tensor(12.5000),tensor(81.2500),tensor(0.1538),tensor(1015.6250),0
tensor(638.7500),tensor(307.5000),tensor(2.0772),tensor(196415.6250),2
tensor(182.5000),tensor(27.5000),tensor(6.6364),tensor(5018.7500),1
tensor(56.2500),tensor(68.7500),tensor(0.8182),tensor(3867.1875),0
tensor(131.2500),tensor(556.2500),tensor(0.2360),tensor(73007.8125),0
tensor(30.),tensor(30.),tensor(1.),tensor(900.),3
tensor(10.),tensor(13.7500),tensor(0.7273),tensor(137.5000),3
tensor(320.),tensor(598.7500),tensor(0.5344),tensor(191600.),0
tensor(72.5000),tensor(296.2500),tensor(0.2447),tensor(21478.1250),0
tensor(130.),tensor(92.5000),tensor(1.4054),tensor(12025.),0
tensor(55.),tensor(31.2500),tensor(1.7600),tensor(1718.7500),3
tensor(18.7500),tensor(43.7500),tensor(0.4286),tensor(820.3125),0
tensor(48.7500),tensor(17.5000),tensor(2.7857),tensor(853.1250),0
tensor(223.7500),tensor(440.),tensor(0.5085),tensor(98450.),2
tensor(51.2500),tensor(198.7500),tensor(0.2579),tensor(10185.9375),0
tensor(40.),tensor(517.5000),tensor(0.0773),tensor(20700.),0
tensor(30.),tensor(118.7500),tensor(0.2526),tensor(3562.5000),0
tensor(66.2500),tensor(56.2500),tensor(1.1778),tensor(3726.5625),4
tensor(111.2500),tensor(127.5000),tensor(0.8725),tensor(14184.3750),4
tensor(22.5000),tensor(83.7500),tensor(0.2687),tensor(1884.3750),0
tensor(31.2500),tensor(100.),tensor(0.3125),tensor(3125.),0
tensor(313.7500),tensor(236.2500),tensor(1.3280),tensor(74123.4375),2
tensor(636.2500),tensor(141.2500),tensor(4.5044),tensor(89870.3125),0
tensor(231.2500),tensor(47.5000),tensor(4.8684),tensor(10984.3750),1
tensor(226.2500),tensor(48.7500),tensor(4.6410),tensor(11029.6875),1
tensor(112.5000),tensor(35.),tensor(3.2143),tensor(3937.5000),1
tensor(53.7500),tensor(550.),tensor(0.0977),tensor(29562.5000),0
tensor(638.7500),tensor(476.2500),tensor(1.3412),tensor(304204.6875),4
tensor(192.5000),tensor(412.5000),tensor(0.4667),tensor(79406.2500),0
tensor(187.5000),tensor(475.),tensor(0.3947),tensor(89062.5000),0
tensor(211.2500),tensor(102.5000),tensor(2.0610),tensor(21653.1250),0
tensor(638.7500),tensor(165.),tensor(3.8712),tensor(105393.7500),1
tensor(63.7500),tensor(100.),tensor(0.6375),tensor(6375.),0
tensor(61.2500),tensor(190.),tensor(0.3224),tensor(11637.5000),0
tensor(203.7500),tensor(375.),tensor(0.5433),tensor(76406.2500),0
tensor(356.2500),tensor(351.2500),tensor(1.0142),tensor(125132.8125),2
tensor(138.7500),tensor(451.2500),tensor(0.3075),tensor(62610.9375),0
tensor(98.7500),tensor(203.7500),tensor(0.4847),tensor(20120.3125),0
tensor(78.7500),tensor(271.2500),tensor(0.2903),tensor(21360.9375),0
tensor(173.7500),tensor(291.2500),tensor(0.5966),tensor(50604.6875),0
tensor(311.2500),tensor(40.),tensor(7.7812),tensor(12450.),1
tensor(163.7500),tensor(357.5000),tensor(0.4580),tensor(58540.6250),0
tensor(118.7500),tensor(35.),tensor(3.3929),tensor(4156.2500),1
tensor(161.2500),tensor(638.7500),tensor(0.2524),tensor(102998.4375),0
tensor(91.2500),tensor(205.),tensor(0.4451),tensor(18706.2500),0
tensor(43.7500),tensor(367.5000),tensor(0.1190),tensor(16078.1250),0
tensor(72.5000),tensor(52.5000),tensor(1.3810),tensor(3806.2500),0
tensor(76.2500),tensor(315.),tensor(0.2421),tensor(24018.7500),0
tensor(80.),tensor(71.2500),tensor(1.1228),tensor(5700.),0
tensor(45.),tensor(125.),tensor(0.3600),tensor(5625.),0
tensor(78.7500),tensor(143.7500),tensor(0.5478),tensor(11320.3125),0
tensor(188.7500),tensor(431.2500),tensor(0.4377),tensor(81398.4375),0
tensor(45.),tensor(103.7500),tensor(0.4337),tensor(4668.7500),0
tensor(22.5000),tensor(107.5000),tensor(0.2093),tensor(2418.7500),0
tensor(92.5000),tensor(137.5000),tensor(0.6727),tensor(12718.7500),0
tensor(122.5000),tensor(62.5000),tensor(1.9600),tensor(7656.2500),1
tensor(456.2500),tensor(210.),tensor(2.1726),tensor(95812.5000),4
tensor(27.5000),tensor(251.2500),tensor(0.1095),tensor(6909.3750),0
tensor(78.7500),tensor(15.),tensor(5.2500),tensor(1181.2500),1
tensor(313.7500),tensor(50.),tensor(6.2750),tensor(15687.5000),1
tensor(35.),tensor(637.5000),tensor(0.0549),tensor(22312.5000),0
tensor(140.),tensor(637.5000),tensor(0.2196),tensor(89250.),0
tensor(132.5000),tensor(57.5000),tensor(2.3043),tensor(7618.7500),4
tensor(82.5000),tensor(28.7500),tensor(2.8696),tensor(2371.8750),4
tensor(375.),tensor(348.7500),tensor(1.0753),tensor(130781.2500),4
tensor(112.5000),tensor(18.7500),tensor(6.),tensor(2109.3750),1
tensor(22.5000),tensor(82.5000),tensor(0.2727),tensor(1856.2500),0
tensor(322.5000),tensor(48.7500),tensor(6.6154),tensor(15721.8750),1
tensor(52.5000),tensor(638.7500),tensor(0.0822),tensor(33534.3750),0
tensor(77.5000),tensor(260.),tensor(0.2981),tensor(20150.),0
tensor(217.5000),tensor(325.),tensor(0.6692),tensor(70687.5000),0
tensor(297.5000),tensor(473.7500),tensor(0.6280),tensor(140940.6250),0
tensor(227.5000),tensor(87.5000),tensor(2.6000),tensor(19906.2500),0
tensor(133.7500),tensor(427.5000),tensor(0.3129),tensor(57178.1250),0
tensor(105.),tensor(70.),tensor(1.5000),tensor(7350.),0
tensor(73.7500),tensor(423.7500),tensor(0.1740),tensor(31251.5625),0
tensor(63.7500),tensor(72.5000),tensor(0.8793),tensor(4621.8750),0
tensor(18.7500),tensor(203.7500),tensor(0.0920),tensor(3820.3125),0
tensor(15.),tensor(43.7500),tensor(0.3429),tensor(656.2500),0
tensor(98.7500),tensor(82.5000),tensor(1.1970),tensor(8146.8750),0
tensor(315.),tensor(70.),tensor(4.5000),tensor(22050.),1
tensor(17.5000),tensor(47.5000),tensor(0.3684),tensor(831.2500),0
tensor(158.7500),tensor(22.5000),tensor(7.0556),tensor(3571.8750),1
tensor(23.7500),tensor(298.7500),tensor(0.0795),tensor(7095.3125),0
tensor(426.2500),tensor(101.2500),tensor(4.2099),tensor(43157.8125),1
tensor(638.7500),tensor(63.7500),tensor(10.0196),tensor(40720.3125),1
tensor(52.5000),tensor(240.),tensor(0.2188),tensor(12600.),0
tensor(206.2500),tensor(635.),tensor(0.3248),tensor(130968.7500),0
tensor(163.7500),tensor(96.2500),tensor(1.7013),tensor(15760.9375),0
tensor(33.7500),tensor(86.2500),tensor(0.3913),tensor(2910.9375),0
tensor(67.5000),tensor(158.7500),tensor(0.4252),tensor(10715.6250),0
tensor(41.2500),tensor(305.),tensor(0.1352),tensor(12581.2500),0
tensor(638.7500),tensor(425.),tensor(1.5029),tensor(271468.7500),4
tensor(210.),tensor(36.2500),tensor(5.7931),tensor(7612.5000),1
tensor(181.2500),tensor(500.),tensor(0.3625),tensor(90625.),0
tensor(120.),tensor(91.2500),tensor(1.3151),tensor(10950.),2
tensor(596.2500),tensor(355.),tensor(1.6796),tensor(211668.7500),2
tensor(66.2500),tensor(202.5000),tensor(0.3272),tensor(13415.6250),3
tensor(365.),tensor(292.5000),tensor(1.2479),tensor(106762.5000),2
tensor(542.5000),tensor(38.7500),tensor(14.),tensor(21021.8750),1
tensor(531.2500),tensor(30.),tensor(17.7083),tensor(15937.5000),1
tensor(188.7500),tensor(437.5000),tensor(0.4314),tensor(82578.1250),0
tensor(236.2500),tensor(452.5000),tensor(0.5221),tensor(106903.1250),0
tensor(193.7500),tensor(100.),tensor(1.9375),tensor(19375.),0
tensor(146.2500),tensor(535.),tensor(0.2734),tensor(78243.7500),0
tensor(43.7500),tensor(615.),tensor(0.0711),tensor(26906.2500),0
tensor(116.2500),tensor(76.2500),tensor(1.5246),tensor(8864.0625),0
tensor(133.7500),tensor(401.2500),tensor(0.3333),tensor(53667.1875),0
tensor(176.2500),tensor(638.7500),tensor(0.2759),tensor(112579.6875),0
tensor(620.),tensor(581.2500),tensor(1.0667),tensor(360375.),2
tensor(241.2500),tensor(97.5000),tensor(2.4744),tensor(23521.8750),0
tensor(637.5000),tensor(52.5000),tensor(12.1429),tensor(33468.7500),1
tensor(585.),tensor(371.2500),tensor(1.5758),tensor(217181.2500),4
tensor(130.),tensor(66.2500),tensor(1.9623),tensor(8612.5000),2
tensor(71.2500),tensor(60.),tensor(1.1875),tensor(4275.),2
tensor(22.5000),tensor(28.7500),tensor(0.7826),tensor(646.8750),3
tensor(76.2500),tensor(248.7500),tensor(0.3065),tensor(18967.1875),0
tensor(77.5000),tensor(47.5000),tensor(1.6316),tensor(3681.2500),4
tensor(116.2500),tensor(115.),tensor(1.0109),tensor(13368.7500),4
tensor(65.),tensor(153.7500),tensor(0.4228),tensor(9993.7500),0
tensor(26.2500),tensor(141.2500),tensor(0.1858),tensor(3707.8125),0
tensor(35.),tensor(113.7500),tensor(0.3077),tensor(3981.2500),0
tensor(100.),tensor(156.2500),tensor(0.6400),tensor(15625.),4
tensor(138.7500),tensor(105.),tensor(1.3214),tensor(14568.7500),0
tensor(98.7500),tensor(265.),tensor(0.3726),tensor(26168.7500),0
tensor(45.),tensor(85.),tensor(0.5294),tensor(3825.),0
tensor(130.),tensor(455.),tensor(0.2857),tensor(59150.),0
tensor(30.),tensor(71.2500),tensor(0.4211),tensor(2137.5000),0
tensor(638.7500),tensor(352.5000),tensor(1.8121),tensor(225159.3750),4
tensor(248.7500),tensor(618.7500),tensor(0.4020),tensor(153914.0625),0
tensor(175.),tensor(567.5000),tensor(0.3084),tensor(99312.5000),0
tensor(101.2500),tensor(136.2500),tensor(0.7431),tensor(13795.3125),2
tensor(530.),tensor(202.5000),tensor(2.6173),tensor(107325.),0
tensor(48.7500),tensor(608.7500),tensor(0.0801),tensor(29676.5625),0
tensor(171.2500),tensor(27.5000),tensor(6.2273),tensor(4709.3750),1
tensor(197.5000),tensor(553.7500),tensor(0.3567),tensor(109365.6250),0
tensor(198.7500),tensor(637.5000),tensor(0.3118),tensor(126703.1250),0
tensor(181.2500),tensor(37.5000),tensor(4.8333),tensor(6796.8750),1
tensor(56.2500),tensor(82.5000),tensor(0.6818),tensor(4640.6250),0
tensor(638.7500),tensor(305.),tensor(2.0943),tensor(194818.7500),2
tensor(637.5000),tensor(430.),tensor(1.4826),tensor(274125.),4
tensor(28.7500),tensor(30.),tensor(0.9583),tensor(862.5000),3
tensor(177.5000),tensor(32.5000),tensor(5.4615),tensor(5768.7500),1
tensor(187.5000),tensor(485.),tensor(0.3866),tensor(90937.5000),0
tensor(110.),tensor(78.7500),tensor(1.3968),tensor(8662.5000),2
tensor(638.7500),tensor(123.7500),tensor(5.1616),tensor(79045.3125),1
tensor(76.2500),tensor(302.5000),tensor(0.2521),tensor(23065.6250),0
tensor(418.7500),tensor(68.7500),tensor(6.0909),tensor(28789.0625),1
tensor(390.),tensor(81.2500),tensor(4.8000),tensor(31687.5000),1
tensor(87.5000),tensor(208.7500),tensor(0.4192),tensor(18265.6250),0
tensor(100.),tensor(408.7500),tensor(0.2446),tensor(40875.),0
tensor(106.2500),tensor(286.2500),tensor(0.3712),tensor(30414.0625),0
tensor(90.),tensor(160.),tensor(0.5625),tensor(14400.),0
tensor(435.),tensor(68.7500),tensor(6.3273),tensor(29906.2500),1
tensor(367.5000),tensor(51.2500),tensor(7.1707),tensor(18834.3750),1
tensor(638.7500),tensor(111.2500),tensor(5.7416),tensor(71060.9375),0
tensor(360.),tensor(97.5000),tensor(3.6923),tensor(35100.),2
tensor(30.),tensor(150.),tensor(0.2000),tensor(4500.),0
tensor(637.5000),tensor(90.),tensor(7.0833),tensor(57375.),1
tensor(20.),tensor(93.7500),tensor(0.2133),tensor(1875.),0
tensor(203.7500),tensor(15.),tensor(13.5833),tensor(3056.2500),1
tensor(22.5000),tensor(603.7500),tensor(0.0373),tensor(13584.3750),0
tensor(211.2500),tensor(35.),tensor(6.0357),tensor(7393.7500),1
tensor(70.),tensor(463.7500),tensor(0.1509),tensor(32462.5000),0
tensor(130.),tensor(158.7500),tensor(0.8189),tensor(20637.5000),2
tensor(98.7500),tensor(17.5000),tensor(5.6429),tensor(1728.1250),1
tensor(92.5000),tensor(468.7500),tensor(0.1973),tensor(43359.3750),0
tensor(63.7500),tensor(53.7500),tensor(1.1860),tensor(3426.5625),0
tensor(118.7500),tensor(17.5000),tensor(6.7857),tensor(2078.1250),1
tensor(75.),tensor(182.5000),tensor(0.4110),tensor(13687.5000),0
tensor(102.5000),tensor(443.7500),tensor(0.2310),tensor(45484.3750),0
tensor(131.2500),tensor(302.5000),tensor(0.4339),tensor(39703.1250),0
tensor(12.5000),tensor(286.2500),tensor(0.0437),tensor(3578.1250),0
tensor(67.5000),tensor(633.7500),tensor(0.1065),tensor(42778.1250),0
tensor(465.),tensor(515.),tensor(0.9029),tensor(239475.),4
tensor(37.5000),tensor(107.5000),tensor(0.3488),tensor(4031.2500),0
tensor(460.),tensor(302.5000),tensor(1.5207),tensor(139150.),2
tensor(111.2500),tensor(112.5000),tensor(0.9889),tensor(12515.6250),2
tensor(81.2500),tensor(265.),tensor(0.3066),tensor(21531.2500),3
tensor(638.7500),tensor(458.7500),tensor(1.3924),tensor(293026.5625),2
tensor(638.7500),tensor(48.7500),tensor(13.1026),tensor(31139.0625),1
tensor(351.2500),tensor(53.7500),tensor(6.5349),tensor(18879.6875),1
tensor(138.7500),tensor(123.7500),tensor(1.1212),tensor(17170.3125),0
tensor(72.5000),tensor(281.2500),tensor(0.2578),tensor(20390.6250),0
tensor(85.),tensor(280.),tensor(0.3036),tensor(23800.),0
tensor(82.5000),tensor(217.5000),tensor(0.3793),tensor(17943.7500),0
tensor(153.7500),tensor(240.),tensor(0.6406),tensor(36900.),0
tensor(91.2500),tensor(373.7500),tensor(0.2441),tensor(34104.6875),0
tensor(261.2500),tensor(632.5000),tensor(0.4130),tensor(165240.6250),0
tensor(465.),tensor(58.7500),tensor(7.9149),tensor(27318.7500),2
tensor(173.7500),tensor(36.2500),tensor(4.7931),tensor(6298.4375),1
tensor(632.5000),tensor(51.2500),tensor(12.3415),tensor(32415.6250),1
tensor(205.),tensor(38.7500),tensor(5.2903),tensor(7943.7500),1
tensor(502.5000),tensor(81.2500),tensor(6.1846),tensor(40828.1250),1
tensor(162.5000),tensor(336.2500),tensor(0.4833),tensor(54640.6250),2
tensor(266.2500),tensor(360.),tensor(0.7396),tensor(95850.),2
tensor(75.),tensor(638.7500),tensor(0.1174),tensor(47906.2500),0
tensor(53.7500),tensor(332.5000),tensor(0.1617),tensor(17871.8750),0
tensor(638.7500),tensor(215.),tensor(2.9709),tensor(137331.2500),0
tensor(38.7500),tensor(127.5000),tensor(0.3039),tensor(4940.6250),0
tensor(46.2500),tensor(638.7500),tensor(0.0724),tensor(29542.1875),0
tensor(83.7500),tensor(343.7500),tensor(0.2436),tensor(28789.0625),0
tensor(61.2500),tensor(637.5000),tensor(0.0961),tensor(39046.8750),0
tensor(108.7500),tensor(572.5000),tensor(0.1900),tensor(62259.3750),0
tensor(88.7500),tensor(638.7500),tensor(0.1389),tensor(56689.0625),0
tensor(382.5000),tensor(86.2500),tensor(4.4348),tensor(32990.6250),1
tensor(253.7500),tensor(93.7500),tensor(2.7067),tensor(23789.0625),2
tensor(262.5000),tensor(30.),tensor(8.7500),tensor(7875.),1
tensor(50.),tensor(136.2500),tensor(0.3670),tensor(6812.5000),0
tensor(78.7500),tensor(435.),tensor(0.1810),tensor(34256.2500),0
tensor(237.5000),tensor(23.7500),tensor(10.),tensor(5640.6250),1
tensor(240.),tensor(220.),tensor(1.0909),tensor(52800.),0
tensor(66.2500),tensor(556.2500),tensor(0.1191),tensor(36851.5625),0
tensor(58.7500),tensor(31.2500),tensor(1.8800),tensor(1835.9375),0
tensor(66.2500),tensor(302.5000),tensor(0.2190),tensor(20040.6250),0
tensor(253.7500),tensor(625.),tensor(0.4060),tensor(158593.7500),0
tensor(585.),tensor(61.2500),tensor(9.5510),tensor(35831.2500),1
tensor(66.2500),tensor(237.5000),tensor(0.2789),tensor(15734.3750),0
tensor(293.7500),tensor(35.),tensor(8.3929),tensor(10281.2500),1
tensor(41.2500),tensor(250.),tensor(0.1650),tensor(10312.5000),0
tensor(98.7500),tensor(232.5000),tensor(0.4247),tensor(22959.3750),0
tensor(261.2500),tensor(247.5000),tensor(1.0556),tensor(64659.3750),2
tensor(141.2500),tensor(42.5000),tensor(3.3235),tensor(6003.1250),1
tensor(90.),tensor(101.2500),tensor(0.8889),tensor(9112.5000),0
tensor(123.7500),tensor(91.2500),tensor(1.3562),tensor(11292.1875),2
tensor(113.7500),tensor(508.7500),tensor(0.2236),tensor(57870.3125),3
tensor(26.2500),tensor(181.2500),tensor(0.1448),tensor(4757.8125),0
tensor(146.2500),tensor(285.),tensor(0.5132),tensor(41681.2500),0
tensor(90.),tensor(40.),tensor(2.2500),tensor(3600.),1
tensor(417.5000),tensor(56.2500),tensor(7.4222),tensor(23484.3750),1
tensor(145.),tensor(330.),tensor(0.4394),tensor(47850.),0
tensor(120.),tensor(233.7500),tensor(0.5134),tensor(28050.),0
tensor(228.7500),tensor(391.2500),tensor(0.5847),tensor(89498.4375),0
tensor(42.5000),tensor(15.),tensor(2.8333),tensor(637.5000),1
tensor(41.2500),tensor(172.5000),tensor(0.2391),tensor(7115.6250),0
tensor(133.7500),tensor(173.7500),tensor(0.7698),tensor(23239.0625),0
tensor(441.2500),tensor(82.5000),tensor(5.3485),tensor(36403.1250),1
tensor(92.5000),tensor(65.),tensor(1.4231),tensor(6012.5000),0
tensor(153.7500),tensor(12.5000),tensor(12.3000),tensor(1921.8750),1
tensor(37.5000),tensor(77.5000),tensor(0.4839),tensor(2906.2500),0
tensor(322.5000),tensor(45.),tensor(7.1667),tensor(14512.5000),1
tensor(135.),tensor(488.7500),tensor(0.2762),tensor(65981.2500),0
tensor(218.7500),tensor(17.5000),tensor(12.5000),tensor(3828.1250),1
tensor(257.5000),tensor(263.7500),tensor(0.9763),tensor(67915.6250),0
tensor(51.2500),tensor(135.),tensor(0.3796),tensor(6918.7500),0
tensor(52.5000),tensor(35.),tensor(1.5000),tensor(1837.5000),0
tensor(100.),tensor(57.5000),tensor(1.7391),tensor(5750.),3
tensor(67.5000),tensor(497.5000),tensor(0.1357),tensor(33581.2500),0
tensor(22.5000),tensor(26.2500),tensor(0.8571),tensor(590.6250),2
tensor(207.5000),tensor(40.),tensor(5.1875),tensor(8300.),1
tensor(50.),tensor(138.7500),tensor(0.3604),tensor(6937.5000),0
tensor(638.7500),tensor(148.7500),tensor(4.2941),tensor(95014.0625),2
tensor(638.7500),tensor(125.),tensor(5.1100),tensor(79843.7500),1
tensor(147.5000),tensor(637.5000),tensor(0.2314),tensor(94031.2500),0
tensor(72.5000),tensor(140.),tensor(0.5179),tensor(10150.),0
tensor(118.7500),tensor(430.),tensor(0.2762),tensor(51062.5000),0
tensor(17.5000),tensor(68.7500),tensor(0.2545),tensor(1203.1250),0
tensor(58.7500),tensor(638.7500),tensor(0.0920),tensor(37526.5625),0
tensor(41.2500),tensor(617.5000),tensor(0.0668),tensor(25471.8750),0
tensor(57.5000),tensor(637.5000),tensor(0.0902),tensor(36656.2500),0
tensor(41.2500),tensor(487.5000),tensor(0.0846),tensor(20109.3750),0
tensor(43.7500),tensor(37.5000),tensor(1.1667),tensor(1640.6250),3
tensor(13.7500),tensor(22.5000),tensor(0.6111),tensor(309.3750),3
tensor(496.2500),tensor(351.2500),tensor(1.4128),tensor(174307.8125),2
tensor(198.7500),tensor(433.7500),tensor(0.4582),tensor(86207.8125),2
tensor(355.),tensor(198.7500),tensor(1.7862),tensor(70556.2500),0
tensor(17.5000),tensor(20.),tensor(0.8750),tensor(350.),3
tensor(257.5000),tensor(196.2500),tensor(1.3121),tensor(50534.3750),2
tensor(137.5000),tensor(80.),tensor(1.7188),tensor(11000.),2
tensor(342.5000),tensor(447.5000),tensor(0.7654),tensor(153268.7500),4
tensor(31.2500),tensor(77.5000),tensor(0.4032),tensor(2421.8750),0
tensor(36.2500),tensor(30.),tensor(1.2083),tensor(1087.5000),3
tensor(8.7500),tensor(10.),tensor(0.8750),tensor(87.5000),3
tensor(361.2500),tensor(460.),tensor(0.7853),tensor(166175.),2
tensor(156.2500),tensor(556.2500),tensor(0.2809),tensor(86914.0625),0
tensor(178.7500),tensor(412.5000),tensor(0.4333),tensor(73734.3750),0
tensor(78.7500),tensor(132.5000),tensor(0.5943),tensor(10434.3750),3
tensor(25.),tensor(53.7500),tensor(0.4651),tensor(1343.7500),3
tensor(266.2500),tensor(452.5000),tensor(0.5884),tensor(120478.1250),0
tensor(73.7500),tensor(172.5000),tensor(0.4275),tensor(12721.8750),0
tensor(233.7500),tensor(387.5000),tensor(0.6032),tensor(90578.1250),0
tensor(216.2500),tensor(81.2500),tensor(2.6615),tensor(17570.3125),0
tensor(45.),tensor(595.),tensor(0.0756),tensor(26775.),0
tensor(40.),tensor(171.2500),tensor(0.2336),tensor(6850.),0
tensor(60.),tensor(106.2500),tensor(0.5647),tensor(6375.),0
tensor(160.),tensor(137.5000),tensor(1.1636),tensor(22000.),4
tensor(31.2500),tensor(598.7500),tensor(0.0522),tensor(18710.9375),0
tensor(261.2500),tensor(32.5000),tensor(8.0385),tensor(8490.6250),1
tensor(37.5000),tensor(638.7500),tensor(0.0587),tensor(23953.1250),0
tensor(65.),tensor(25.),tensor(2.6000),tensor(1625.),1
tensor(328.7500),tensor(105.),tensor(3.1310),tensor(34518.7500),1
